Transaction ID,Date,City,Branch,Shop Name,Product ID,Product Category,Unit Price,Qty Sold,Revenue,Profit,Weekday,Year,Month
CUS6283,44582,Chicago,Madison Street,Park Brew,COF001,Sandwiches ,0.8,1,0.8,0.28,Fri,2022,Jan
CUS6284,44615,New York,Central Park,TSQ Brew,DES001,Snacks,3,2,6,2.1,Wed,2022,Feb
CUS6285,44888,Los Angeles,Capitol Hill,Espresso,SPC001,Tea Beverages,3.25,1,3.25,1.1375,Wed,2022,Nov
CUS6286,44395,New York,Brooklyn,Beanery,CLD001,Desserts,3.5,1,3.5,1.225,Sun,2021,Jul
CUS6287,45226,Chicago,Madison Street,Park Roaste,SND001,Snacks,3.5,1,3.5,1.225,Fri,2023,Oct
CUS6288,44732,Seattle,Pike Place,Perk Café,SKT001,Sandwiches ,2.5,1,2.5,0.875,Mon,2022,Jun
CUS6289,44213,Austin,Zilker Park,Lakeside Brew ,SKT001,Tea Beverages,2.5,1,2.5,0.875,Sun,2021,Jan
CUS6290,44699,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Desserts,3.75,1,3.75,1.3125,Wed,2022,May
CUS6291,44845,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Tea Beverages,3.1,1,3.1,1.085,Tue,2022,Oct
CUS6292,44412,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Desserts,2.45,1,2.45,0.8575,Wed,2021,Aug
CUS6293,44292,Seattle,Pike Place,Perk Café,SND001,Tea Beverages,3.5,1,3.5,1.225,Tue,2021,Apr
CUS6294,44865,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Snacks,3,1,3,1.05,Mon,2022,Oct
CUS6295,45106,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Specialty Drinks,2.5,2,5,1.75,Thu,2023,Jun
CUS6296,44256,Austin,Zilker Park,Lakeside Brew ,SPC001,Snacks,4.5,2,9,3.15,Mon,2021,Mar
CUS6297,45182,New York,Central Park,C P Coffee ,SPC001,Snacks,3.75,2,7.5,2.625,Wed,2023,Sep
CUS6298,44705,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,3.5,1,3.5,1.225,Tue,2022,May
CUS6299,44861,Seattle,Pike Place,Perk Café,COF001,Sandwiches ,3,2,6,2.1,Thu,2022,Oct
CUS6300,44245,Austin,Central Park,Suburban Sip Spot,SPC001,Tea Beverages,2,1,2,0.7,Thu,2021,Feb
CUS6301,44242,Austin,Zilker Park,Lakeside Brew ,TEA001,Snacks,2.55,2,5.1,1.785,Mon,2021,Feb
CUS6302,44303,New York,Central Park,C P Coffee ,SPC001,Tea Beverages,2.2,2,4.4,1.54,Sat,2021,Apr
CUS6303,44539,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Coffee Beverages,4.25,2,8.5,2.975,Thu,2021,Dec
CUS6304,45020,New York,Brooklyn,Beanery,CLD001,Cold Drinks,0.8,1,0.8,0.28,Tue,2023,Apr
CUS6305,44938,Los Angeles,Venice Beach,Beach Cafe,TEA001,Coffee Beverages,2.5,2,5,1.75,Thu,2023,Jan
CUS6306,44949,Los Angeles,Capitol Hill,Espresso,TEA001,Coffee Beverages,3,2,6,2.1,Mon,2023,Jan
CUS6307,45199,Los Angeles,Venice Beach,Coffee House,TEA001,Sandwiches ,3.1,1,3.1,1.085,Sat,2023,Sep
CUS6308,44907,Austin,Zilker Park,Lakeside Brew ,CLD001,Desserts,3.5,1,3.5,1.225,Mon,2022,Dec
CUS6309,44741,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,3,1,3,1.05,Wed,2022,Jun
CUS6310,44606,New York,Brooklyn,Beanery,SKT001,Snacks,3,2,6,2.1,Mon,2022,Feb
CUS6311,44850,Austin,Central Park,Suburban Sip Spot,DES001,Specialty Drinks,2.5,2,5,1.75,Sun,2022,Oct
CUS6312,45012,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,2.5,1,2.5,0.875,Mon,2023,Mar
CUS6313,44330,New York,Brooklyn,Beanery,TEA001,Desserts,3,1,3,1.05,Fri,2021,May
CUS6314,44647,Los Angeles,Venice Beach,Coffee House,SKT001,Snacks,2.5,2,5,1.75,Sun,2022,Mar
CUS6315,44211,New York,Brooklyn,Sip & Savor,CLD001,Snacks,4.5,2,9,3.15,Fri,2021,Jan
CUS6316,44625,New York,Central Park,C P Coffee ,SKT001,Desserts,3.5,1,3.5,1.225,Sat,2022,Mar
CUS6317,44216,Los Angeles,Venice Beach,Beach Cafe,TEA001,Sandwiches ,3.5,2,7,2.45,Wed,2021,Jan
CUS6318,45275,Los Angeles,Capitol Hill,Espresso,SKT001,Snacks,2.2,1,2.2,0.77,Fri,2023,Dec
CUS6319,45041,Los Angeles,Capitol Hill,Espresso,SKT001,Coffee Beverages,3,2,6,2.1,Tue,2023,Apr
CUS6320,45158,New York,Central Park,C P Coffee ,TEA001,Cold Drinks,3.75,2,7.5,2.625,Sun,2023,Aug
CUS6321,45002,Chicago,Madison Street,Park Roaste,CLD001,Desserts,0.8,2,1.6,0.56,Fri,2023,Mar
CUS6322,44462,New York,Brooklyn,Beanery,CLD001,Specialty Drinks,3.5,1,3.5,1.225,Thu,2021,Sep
CUS6323,44261,Chicago,Madison Street,Park Roaste,TEA001,Cold Drinks,3.5,2,7,2.45,Sat,2021,Mar
CUS6324,45101,Austin,Central Park,Delight Café,TEA001,Desserts,2.5,1,2.5,0.875,Sat,2023,Jun
CUS6325,44634,Austin,Zilker Park,Lakeside Brew ,COF001,Snacks,2.5,1,2.5,0.875,Mon,2022,Mar
CUS6326,44810,New York,Central Park,C P Coffee ,CLD001,Coffee Beverages,2.2,2,4.4,1.54,Tue,2022,Sep
CUS6327,44878,New York,Brooklyn,Beanery,SND001,Cold Drinks,3.5,2,7,2.45,Sun,2022,Nov
CUS6328,44854,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Snacks,2.2,1,2.2,0.77,Thu,2022,Oct
CUS6329,44365,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3.25,1,3.25,1.1375,Fri,2021,Jun
CUS6330,44501,Los Angeles,Capitol Hill,Espresso,CLD001,Snacks,3.1,2,6.2,2.17,Mon,2021,Nov
CUS6331,44721,Chicago,Madison Street,Park Roaste,DES001,Desserts,20.45,1,20.45,7.1575,Thu,2022,Jun
CUS6332,44424,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Specialty Drinks,3.75,1,3.75,1.3125,Mon,2021,Aug
CUS6333,45243,Chicago,Madison Street,Park Brew,SPC001,Coffee Beverages,4,1,4,1.4,Mon,2023,Nov
CUS6334,44587,Los Angeles,Venice Beach,Coffee House,SKT001,Specialty Drinks,3.5,1,3.5,1.225,Wed,2022,Jan
CUS6335,44444,Austin,Central Park,Suburban Sip Spot,COF001,Specialty Drinks,4.75,2,9.5,3.325,Sun,2021,Sep
CUS6336,45277,Los Angeles,Capitol Hill,Espresso,DES001,Specialty Drinks,3,1,3,1.05,Sun,2023,Dec
CUS6337,44758,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,2.55,2,5.1,1.785,Sat,2022,Jul
CUS6338,45228,Chicago,Madison Street,Park Brew,COF001,Cold Drinks,3,1,3,1.05,Sun,2023,Oct
CUS6339,44884,Austin,Zilker Park,Lakeside Brew ,TEA001,Snacks,3,1,3,1.05,Sat,2022,Nov
CUS6340,44539,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,4.25,2,8.5,2.975,Thu,2021,Dec
CUS6341,44725,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Tea Beverages,0.8,1,0.8,0.28,Mon,2022,Jun
CUS6342,44568,Chicago,Madison Street,Park Brew,SND001,Tea Beverages,2.5,2,5,1.75,Fri,2022,Jan
CUS6343,45041,Los Angeles,Venice Beach,Coffee House,COF001,Cold Drinks,3.75,1,3.75,1.3125,Tue,2023,Apr
CUS6344,45050,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,3,2,6,2.1,Thu,2023,May
CUS6345,44816,New York,Brooklyn,Sip & Savor,SND001,Snacks,3,2,6,2.1,Mon,2022,Sep
CUS6346,44686,Chicago,Madison Street,Park Roaste,SKT001,Tea Beverages,3,1,3,1.05,Thu,2022,May
CUS6347,44576,Chicago,Madison Street,Park Roaste,SPC001,Tea Beverages,3,2,6,2.1,Sat,2022,Jan
CUS6348,44279,New York,Central Park,TSQ Brew,DES001,Specialty Drinks,2.5,1,2.5,0.875,Wed,2021,Mar
CUS6349,44471,Chicago,Madison Street,Park Roaste,SKT001,Snacks,3.5,2,7,2.45,Sat,2021,Oct
CUS6350,45096,New York,Central Park,C P Coffee ,SKT001,Desserts,3.5,1,3.5,1.225,Mon,2023,Jun
CUS6351,44423,Los Angeles,Capitol Hill,Espresso,DES001,Cold Drinks,3,1,3,1.05,Sun,2021,Aug
CUS6352,44319,Chicago,Madison Street,Park Brew,COF001,Snacks,2,1,2,0.7,Mon,2021,May
CUS6353,44399,Austin,Zilker Park,Lakeside Brew ,TEA001,Coffee Beverages,2,2,4,1.4,Thu,2021,Jul
CUS6354,44350,New York,Central Park,TSQ Brew,SND001,Desserts,3,1,3,1.05,Thu,2021,Jun
CUS6355,44698,Los Angeles,Venice Beach,Coffee House,CLD001,Coffee Beverages,3,1,3,1.05,Tue,2022,May
CUS6356,44282,Seattle,Capitol Hill,Brew Cafe,SKT001,Tea Beverages,2.5,1,2.5,0.875,Sat,2021,Mar
CUS6357,44478,Chicago,Madison Street,Park Roaste,DES001,Desserts,12,1,12,4.2,Sat,2021,Oct
CUS6358,45211,Los Angeles,Capitol Hill,Espresso,SND001,Sandwiches ,2.5,1,2.5,0.875,Thu,2023,Oct
CUS6359,44753,Chicago,Madison Street,Park Brew,SPC001,Cold Drinks,3.75,2,7.5,2.625,Mon,2022,Jul
CUS6360,45107,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Cold Drinks,0.8,2,1.6,0.56,Fri,2023,Jun
CUS6361,44739,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Sandwiches ,4.25,2,8.5,2.975,Mon,2022,Jun
CUS6362,44290,Chicago,Madison Street,Park Roaste,COF001,Snacks,0.8,2,1.6,0.56,Sun,2021,Apr
CUS6363,44231,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Coffee Beverages,3,1,3,1.05,Thu,2021,Feb
CUS6364,44519,Austin,Central Park,Delight Café,SKT001,Snacks,2.2,2,4.4,1.54,Fri,2021,Nov
CUS6365,44982,Seattle,Pike Place,Perk Café,TEA001,Specialty Drinks,19.75,1,19.75,6.9125,Sat,2023,Feb
CUS6366,45257,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Snacks,4.25,2,8.5,2.975,Mon,2023,Nov
CUS6367,44723,New York,Brooklyn,Sip & Savor,TEA001,Specialty Drinks,0.8,1,0.8,0.28,Sat,2022,Jun
CUS6368,44339,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,2.2,1,2.2,0.77,Sun,2021,May
CUS6369,45235,Austin,Central Park,Suburban Sip Spot,SND001,Coffee Beverages,2,2,4,1.4,Sun,2023,Nov
CUS6370,44363,Austin,Central Park,Delight Café,TEA001,Sandwiches ,3,2,6,2.1,Wed,2021,Jun
CUS6371,44426,Austin,Central Park,Suburban Sip Spot,SKT001,Desserts,2.5,1,2.5,0.875,Wed,2021,Aug
CUS6372,45186,Chicago,Madison Street,Park Brew,DES001,Sandwiches ,2.5,1,2.5,0.875,Sun,2023,Sep
CUS6373,44816,Seattle,Capitol Hill,Brew Cafe,DES001,Cold Drinks,2.5,1,2.5,0.875,Mon,2022,Sep
CUS6374,44386,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Specialty Drinks,3.5,1,3.5,1.225,Fri,2021,Jul
CUS6375,44556,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Sandwiches ,12,1,12,4.2,Sun,2021,Dec
CUS6376,45190,Austin,Zilker Park,Lakeside Brew ,SPC001,Snacks,3,2,6,2.1,Thu,2023,Sep
CUS6377,44479,New York,Central Park,C P Coffee ,TEA001,Tea Beverages,3.5,2,7,2.45,Sun,2021,Oct
CUS6378,44580,New York,Brooklyn,Beanery,COF001,Sandwiches ,3.75,1,3.75,1.3125,Wed,2022,Jan
CUS6379,45205,Austin,Central Park,Delight Café,SPC001,Snacks,2,2,4,1.4,Fri,2023,Oct
CUS6380,45249,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,3,2,6,2.1,Sun,2023,Nov
CUS6381,45171,Chicago,Madison Street,Park Roaste,SKT001,Tea Beverages,3.25,1,3.25,1.1375,Sat,2023,Sep
CUS6382,44703,New York,Brooklyn,Beanery,DES001,Cold Drinks,4.25,1,4.25,1.4875,Sun,2022,May
CUS6383,45174,Los Angeles,Venice Beach,Beach Cafe,SPC001,Cold Drinks,3.75,1,3.75,1.3125,Tue,2023,Sep
CUS6384,45157,New York,Brooklyn,Beanery,CLD001,Tea Beverages,2.5,2,5,1.75,Sat,2023,Aug
CUS6385,45169,Los Angeles,Capitol Hill,Espresso,SPC001,Sandwiches ,2.5,1,2.5,0.875,Thu,2023,Aug
CUS6386,44672,Austin,Central Park,Delight Café,DES001,Snacks,3.75,2,7.5,2.625,Thu,2022,Apr
CUS6387,44307,Los Angeles,Capitol Hill,Espresso,COF001,Snacks,3,1,3,1.05,Wed,2021,Apr
CUS6388,45122,Seattle,Capitol Hill,Brew Cafe,CLD001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2023,Jul
CUS6389,44423,New York,Central Park,C P Coffee ,TEA001,Snacks,3.1,2,6.2,2.17,Sun,2021,Aug
CUS6390,44741,Austin,Central Park,Suburban Sip Spot,DES001,Cold Drinks,3.5,1,3.5,1.225,Wed,2022,Jun
CUS6391,44842,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Coffee Beverages,2,1,2,0.7,Sat,2022,Oct
CUS6392,45142,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Snacks,3,1,3,1.05,Fri,2023,Aug
CUS6393,44842,Chicago,Madison Street,Park Roaste,CLD001,Sandwiches ,18,1,18,6.3,Sat,2022,Oct
CUS6394,44679,New York,Central Park,C P Coffee ,COF001,Sandwiches ,4,1,4,1.4,Thu,2022,Apr
CUS6395,44233,New York,Brooklyn,Sip & Savor,CLD001,Desserts,2.5,2,5,1.75,Sat,2021,Feb
CUS6396,44420,New York,Brooklyn,Beanery,SND001,Sandwiches ,4.25,1,4.25,1.4875,Thu,2021,Aug
CUS6397,44828,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Snacks,0.8,2,1.6,0.56,Sat,2022,Sep
CUS6398,44700,New York,Central Park,TSQ Brew,COF001,Sandwiches ,4.5,2,9,3.15,Thu,2022,May
CUS6399,44862,Los Angeles,Venice Beach,Coffee House,SND001,Coffee Beverages,3.5,1,3.5,1.225,Fri,2022,Oct
CUS6400,44298,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Cold Drinks,2.5,1,2.5,0.875,Mon,2021,Apr
CUS6401,44709,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,2.5,1,2.5,0.875,Sat,2022,May
CUS6402,45224,Austin,Central Park,Suburban Sip Spot,SKT001,Tea Beverages,2.5,2,5,1.75,Wed,2023,Oct
CUS6403,44976,Chicago,Madison Street,Park Roaste,DES001,Desserts,3,1,3,1.05,Sun,2023,Feb
CUS6404,44198,Seattle,Capitol Hill,Brew Cafe,SND001,Tea Beverages,0.8,2,1.6,0.56,Sat,2021,Jan
CUS6405,45088,Los Angeles,Venice Beach,Beach Cafe,SND001,Snacks,2.5,1,2.5,0.875,Sun,2023,Jun
CUS6406,44944,Austin,Central Park,Delight Café,COF001,Desserts,3.5,1,3.5,1.225,Wed,2023,Jan
CUS6407,44921,New York,Brooklyn,Beanery,TEA001,Snacks,3.5,2,7,2.45,Mon,2022,Dec
CUS6408,44687,Seattle,Pike Place,Perk Café,CLD001,Desserts,3.25,1,3.25,1.1375,Fri,2022,May
CUS6409,44988,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Coffee Beverages,2.2,2,4.4,1.54,Fri,2023,Mar
CUS6410,44462,New York,Brooklyn,Sip & Savor,SKT001,Cold Drinks,3.75,1,3.75,1.3125,Thu,2021,Sep
CUS6411,44212,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Tea Beverages,3,1,3,1.05,Sat,2021,Jan
CUS6412,45160,Seattle,Capitol Hill,Brew Cafe,COF001,Cold Drinks,3,2,6,2.1,Tue,2023,Aug
CUS6413,45075,Seattle,Capitol Hill,Brew Cafe,DES001,Desserts,2.5,1,2.5,0.875,Mon,2023,May
CUS6414,45226,New York,Brooklyn,Beanery,CLD001,Coffee Beverages,2.5,2,5,1.75,Fri,2023,Oct
CUS6415,45243,Austin,Central Park,Delight Café,SND001,Snacks,2,1,2,0.7,Mon,2023,Nov
CUS6416,44741,Los Angeles,Venice Beach,Beach Cafe,SND001,Tea Beverages,3,2,6,2.1,Wed,2022,Jun
CUS6417,44290,Seattle,Pike Place,Perk Café,SND001,Cold Drinks,3.5,1,3.5,1.225,Sun,2021,Apr
CUS6418,45254,Los Angeles,Venice Beach,Beach Cafe,CLD001,Coffee Beverages,2,2,4,1.4,Fri,2023,Nov
CUS6419,44689,Austin,Zilker Park,Lakeside Brew ,TEA001,Specialty Drinks,2.5,1,2.5,0.875,Sun,2022,May
CUS6420,45218,Los Angeles,Capitol Hill,Espresso,CLD001,Desserts,2.5,2,5,1.75,Thu,2023,Oct
CUS6421,44715,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Sandwiches ,2,1,2,0.7,Fri,2022,Jun
CUS6422,44497,Austin,Zilker Park,Lakeside Brew ,COF001,Coffee Beverages,3.75,1,3.75,1.3125,Thu,2021,Oct
CUS6423,44621,New York,Brooklyn,Sip & Savor,SPC001,Snacks,3.75,1,3.75,1.3125,Tue,2022,Mar
CUS6424,45099,Seattle,Pike Place,Perk Café,DES001,Sandwiches ,3.5,2,7,2.45,Thu,2023,Jun
CUS6425,44639,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,3,2,6,2.1,Sat,2022,Mar
CUS6426,44884,Seattle,Pike Place,Perk Café,SND001,Specialty Drinks,2.2,2,4.4,1.54,Sat,2022,Nov
CUS6427,44340,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Specialty Drinks,3,1,3,1.05,Mon,2021,May
CUS6428,45114,New York,Central Park,TSQ Brew,SND001,Sandwiches ,2.5,2,5,1.75,Fri,2023,Jul
CUS6429,44847,Los Angeles,Venice Beach,Coffee House,SND001,Tea Beverages,2.5,2,5,1.75,Thu,2022,Oct
CUS6430,45230,New York,Brooklyn,Sip & Savor,DES001,Specialty Drinks,3,1,3,1.05,Tue,2023,Oct
CUS6431,44226,Chicago,Madison Street,Park Brew,SPC001,Snacks,3.5,1,3.5,1.225,Sat,2021,Jan
CUS6432,44884,Los Angeles,Venice Beach,Coffee House,SND001,Specialty Drinks,2,2,4,1.4,Sat,2022,Nov
CUS6433,44913,Austin,Central Park,Delight Café,SND001,Desserts,3,2,6,2.1,Sun,2022,Dec
CUS6434,44436,Los Angeles,Capitol Hill,Espresso,CLD001,Coffee Beverages,3.75,1,3.75,1.3125,Sat,2021,Aug
CUS6435,44378,Chicago,Madison Street,Park Brew,SPC001,Cold Drinks,4.5,2,9,3.15,Thu,2021,Jul
CUS6436,45126,New York,Central Park,C P Coffee ,CLD001,Cold Drinks,2.45,2,4.9,1.715,Wed,2023,Jul
CUS6437,45202,Austin,Central Park,Suburban Sip Spot,COF001,Sandwiches ,3.5,1,3.5,1.225,Tue,2023,Oct
CUS6438,45190,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,2.5,1,2.5,0.875,Thu,2023,Sep
CUS6439,44796,Chicago,Madison Street,Park Brew,CLD001,Specialty Drinks,3.75,2,7.5,2.625,Tue,2022,Aug
CUS6440,44512,Austin,Central Park,Suburban Sip Spot,COF001,Snacks,3.5,1,3.5,1.225,Fri,2021,Nov
CUS6441,45042,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Sandwiches ,2.5,2,5,1.75,Wed,2023,Apr
CUS6442,44516,New York,Central Park,TSQ Brew,DES001,Specialty Drinks,3.75,1,3.75,1.3125,Tue,2021,Nov
CUS6443,44908,New York,Central Park,C P Coffee ,SPC001,Snacks,3,1,3,1.05,Tue,2022,Dec
CUS6444,44707,New York,Central Park,TSQ Brew,SKT001,Snacks,0.8,2,1.6,0.56,Thu,2022,May
CUS6445,45056,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Desserts,2.45,1,2.45,0.8575,Wed,2023,May
CUS6446,44924,Los Angeles,Venice Beach,Beach Cafe,SND001,Specialty Drinks,4.25,2,8.5,2.975,Thu,2022,Dec
CUS6447,44596,Chicago,Madison Street,Park Brew,TEA001,Sandwiches ,0.8,2,1.6,0.56,Fri,2022,Feb
CUS6448,44559,Chicago,Madison Street,Park Roaste,TEA001,Tea Beverages,2.5,1,2.5,0.875,Wed,2021,Dec
CUS6449,44773,New York,Brooklyn,Beanery,COF001,Coffee Beverages,2.2,2,4.4,1.54,Sun,2022,Jul
CUS6450,45223,New York,Central Park,TSQ Brew,TEA001,Snacks,3.5,2,7,2.45,Tue,2023,Oct
CUS6451,44569,Chicago,Madison Street,Park Roaste,DES001,Snacks,2,1,2,0.7,Sat,2022,Jan
CUS6452,44361,Los Angeles,Capitol Hill,Espresso,SPC001,Tea Beverages,3.1,2,6.2,2.17,Mon,2021,Jun
CUS6453,44443,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Cold Drinks,12,1,12,4.2,Sat,2021,Sep
CUS6454,44323,New York,Brooklyn,Sip & Savor,SKT001,Snacks,3.5,1,3.5,1.225,Fri,2021,May
CUS6455,44723,New York,Central Park,TSQ Brew,SPC001,Sandwiches ,3,2,6,2.1,Sat,2022,Jun
CUS6456,45034,New York,Central Park,TSQ Brew,SKT001,Specialty Drinks,3,2,6,2.1,Tue,2023,Apr
CUS6457,44257,New York,Brooklyn,Beanery,SKT001,Desserts,2.5,1,2.5,0.875,Tue,2021,Mar
CUS6458,44783,Chicago,Madison Street,Park Roaste,CLD001,Desserts,4.25,2,8.5,2.975,Wed,2022,Aug
CUS6459,44629,New York,Brooklyn,Beanery,DES001,Cold Drinks,0.8,1,0.8,0.28,Wed,2022,Mar
CUS6460,45027,New York,Central Park,TSQ Brew,TEA001,Tea Beverages,3.25,1,3.25,1.1375,Tue,2023,Apr
CUS6461,44231,Chicago,Madison Street,Park Roaste,COF001,Sandwiches ,3,2,6,2.1,Thu,2021,Feb
CUS6462,44687,Seattle,Capitol Hill,Brew Cafe,DES001,Desserts,3.25,1,3.25,1.1375,Fri,2022,May
CUS6463,44930,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Desserts,2.5,2,5,1.75,Wed,2023,Jan
CUS6464,44766,New York,Brooklyn,Sip & Savor,COF001,Tea Beverages,3.5,1,3.5,1.225,Sun,2022,Jul
CUS6465,44401,Seattle,Pike Place,Perk Café,DES001,Snacks,4.5,1,4.5,1.575,Sat,2021,Jul
CUS6466,44352,New York,Central Park,TSQ Brew,CLD001,Desserts,2.5,2,5,1.75,Sat,2021,Jun
CUS6467,44995,Los Angeles,Venice Beach,Beach Cafe,DES001,Cold Drinks,3.75,2,7.5,2.625,Fri,2023,Mar
CUS6468,44399,Austin,Central Park,Delight Café,COF001,Snacks,0.8,1,0.8,0.28,Thu,2021,Jul
CUS6469,44454,Austin,Central Park,Suburban Sip Spot,DES001,Desserts,2.5,1,2.5,0.875,Wed,2021,Sep
CUS6470,44534,Austin,Central Park,Suburban Sip Spot,DES001,Cold Drinks,3,2,6,2.1,Sat,2021,Dec
CUS6471,45001,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,3.25,1,3.25,1.1375,Thu,2023,Mar
CUS6472,45014,Seattle,Pike Place,Perk Café,COF001,Sandwiches ,2.2,2,4.4,1.54,Wed,2023,Mar
CUS6473,44751,Los Angeles,Capitol Hill,Espresso,SKT001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2022,Jul
CUS6474,44254,Austin,Central Park,Delight Café,COF001,Specialty Drinks,4.75,2,9.5,3.325,Sat,2021,Feb
CUS6475,44783,New York,Brooklyn,Beanery,SPC001,Cold Drinks,2.5,2,5,1.75,Wed,2022,Aug
CUS6476,44389,New York,Brooklyn,Beanery,SND001,Desserts,3.25,1,3.25,1.1375,Mon,2021,Jul
CUS6477,44362,Los Angeles,Venice Beach,Coffee House,SPC001,Sandwiches ,3.75,2,7.5,2.625,Tue,2021,Jun
CUS6478,44821,New York,Central Park,C P Coffee ,CLD001,Coffee Beverages,3.5,1,3.5,1.225,Sat,2022,Sep
CUS6479,45286,Seattle,Pike Place,Perk Café,CLD001,Tea Beverages,4.5,1,4.5,1.575,Tue,2023,Dec
CUS6480,44303,Chicago,Madison Street,Park Brew,SPC001,Desserts,8.95,1,8.95,3.1325,Sat,2021,Apr
CUS6481,44286,Los Angeles,Capitol Hill,Espresso,COF001,Specialty Drinks,2.2,1,2.2,0.77,Wed,2021,Mar
CUS6482,44623,New York,Central Park,C P Coffee ,SPC001,Desserts,3,1,3,1.05,Thu,2022,Mar
CUS6483,44803,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Sandwiches ,3,2,6,2.1,Tue,2022,Aug
CUS6484,44358,New York,Brooklyn,Beanery,SPC001,Cold Drinks,4.25,2,8.5,2.975,Fri,2021,Jun
CUS6485,44445,New York,Central Park,C P Coffee ,CLD001,Snacks,3.75,1,3.75,1.3125,Mon,2021,Sep
CUS6486,44876,Los Angeles,Venice Beach,Beach Cafe,SND001,Sandwiches ,2.5,1,2.5,0.875,Fri,2022,Nov
CUS6487,45007,Seattle,Pike Place,Perk Café,TEA001,Desserts,2.5,2,5,1.75,Wed,2023,Mar
CUS6488,44857,Seattle,Capitol Hill,Brew Cafe,COF001,Sandwiches ,3.75,1,3.75,1.3125,Sun,2022,Oct
CUS6489,44687,New York,Central Park,TSQ Brew,COF001,Snacks,0.8,1,0.8,0.28,Fri,2022,May
CUS6490,45054,Chicago,Madison Street,Park Brew,SND001,Cold Drinks,3.5,1,3.5,1.225,Mon,2023,May
CUS6491,44890,New York,Brooklyn,Sip & Savor,SND001,Cold Drinks,3.5,1,3.5,1.225,Fri,2022,Nov
CUS6492,44424,Seattle,Capitol Hill,Brew Cafe,CLD001,Sandwiches ,4.75,2,9.5,3.325,Mon,2021,Aug
CUS6493,44873,Los Angeles,Venice Beach,Coffee House,SKT001,Snacks,3,2,6,2.1,Tue,2022,Nov
CUS6494,44493,Seattle,Pike Place,Perk Café,SND001,Specialty Drinks,3.1,2,6.2,2.17,Sun,2021,Oct
CUS6495,44816,Chicago,Madison Street,Park Roaste,SPC001,Snacks,2,1,2,0.7,Mon,2022,Sep
CUS6496,44208,Los Angeles,Venice Beach,Beach Cafe,DES001,Specialty Drinks,4,1,4,1.4,Tue,2021,Jan
CUS6497,45260,Austin,Central Park,Suburban Sip Spot,SPC001,Cold Drinks,3.75,2,7.5,2.625,Thu,2023,Nov
CUS6498,44526,Los Angeles,Venice Beach,Coffee House,SKT001,Snacks,0.8,2,1.6,0.56,Fri,2021,Nov
CUS6499,45133,Chicago,Madison Street,Park Brew,SND001,Desserts,2.5,1,2.5,0.875,Wed,2023,Jul
CUS6500,44518,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Snacks,3,2,6,2.1,Thu,2021,Nov
CUS6501,44431,Los Angeles,Venice Beach,Coffee House,SPC001,Coffee Beverages,3.75,2,7.5,2.625,Mon,2021,Aug
CUS6502,44491,Austin,Central Park,Delight Café,TEA001,Specialty Drinks,2.5,2,5,1.75,Fri,2021,Oct
